Customer ID,Age,Contract Type,Monthly Charges,Tenure,Churn
CUST-10580,72,One Year,32.82,29,No
CUST-10581,57,Month-to-Month,46.52,41,Yes
CUST-10582,69,Month-to-Month,103.52,56,No
CUST-10583,33,Month-to-Month,52.71,16,Yes
CUST-10584,30,Month-to-Month,68.81,12,Yes
CUST-10585,67,One Year,114.11,66,No
CUST-10586,77,Two Year,42.71,62,No
CUST-10587,59,Month-to-Month,58.96,19,No
CUST-10588,47,Month-to-Month,80.65,30,Yes
CUST-10589,36,Two Year,95.53,16,Yes
CUST-10590,34,Month-to-Month,110.17,13,Yes
CUST-10591,73,Month-to-Month,111.55,69,Yes
CUST-10592,36,One Year,97.66,23,No
CUST-10593,45,Month-to-Month,42.83,62,No
CUST-10594,75,Month-to-Month,22.48,31,No
CUST-10595,72,Month-to-Month,58.38,53,No
CUST-10596,43,Month-to-Month,34.15,17,No
CUST-10597,54,One Year,91.04,49,No
CUST-10598,43,Month-to-Month,86.11,49,No
CUST-10599,70,Month-to-Month,24.4,67,No
CUST-10600,79,One Year,103.66,26,No
CUST-10601,40,Two Year,44.87,13,No
CUST-10602,26,Month-to-Month,63.22,38,Yes
CUST-10603,29,Month-to-Month,86.79,22,No
CUST-10604,70,One Year,62.94,29,No
CUST-10605,18,Month-to-Month,64.13,45,Yes
CUST-10606,75,Month-to-Month,26.56,46,No
CUST-10607,75,One Year,60.14,39,No
CUST-10608,18,Two Year,96.48,69,No
CUST-10609,64,Two Year,111.52,68,No
CUST-10610,51,One Year,61.35,39,No
CUST-10611,49,One Year,62.36,20,No
CUST-10612,79,Month-to-Month,90.26,68,No
CUST-10613,71,One Year,114.28,35,No
CUST-10614,65,Month-to-Month,46.71,8,Yes
CUST-10615,42,Month-to-Month,64.01,52,No
CUST-10616,57,One Year,99.6,40,Yes
CUST-10617,62,One Year,80.97,36,No
CUST-10618,70,Month-to-Month,31.06,6,Yes
CUST-10619,18,Two Year,82.77,70,No
CUST-10620,33,Month-to-Month,38.67,16,No
CUST-10621,78,Month-to-Month,71.02,46,Yes
CUST-10622,56,Month-to-Month,72.91,59,No
CUST-10623,22,One Year,107.62,38,Yes
CUST-10624,39,One Year,66.25,18,Yes
CUST-10625,46,Month-to-Month,47.94,12,Yes
CUST-10626,72,One Year,43.1,54,No
CUST-10627,20,Month-to-Month,107.43,47,Yes
CUST-10628,29,One Year,37.1,1,No
CUST-10629,43,Month-to-Month,62.59,15,No
CUST-10630,33,Month-to-Month,38.72,21,No
CUST-10631,68,Two Year,97.33,1,Yes
CUST-10632,54,Month-to-Month,67.44,67,No
CUST-10633,39,Month-to-Month,55.11,12,No
CUST-10634,74,One Year,56.11,28,No
CUST-10635,46,Two Year,105.22,39,No
CUST-10636,31,Month-to-Month,75.38,37,Yes
CUST-10637,45,Month-to-Month,91.79,60,No
CUST-10638,22,Month-to-Month,109.7,31,Yes
CUST-10639,64,Month-to-Month,110.17,58,No
CUST-10640,66,Month-to-Month,52.85,11,Yes
CUST-10641,47,One Year,115.25,29,No
CUST-10642,63,Two Year,22.49,13,No
CUST-10643,79,Month-to-Month,57.68,51,No
CUST-10644,69,Month-to-Month,109.58,54,No
CUST-10645,22,Month-to-Month,47.46,19,No
CUST-10646,29,Month-to-Month,47.31,58,No
CUST-10647,33,Two Year,50.26,36,No
CUST-10648,43,Month-to-Month,81.23,28,Yes
CUST-10649,43,Month-to-Month,63.83,68,No
CUST-10650,65,One Year,92.67,3,No
CUST-10651,38,Month-to-Month,109.49,41,Yes
CUST-10652,56,One Year,87.42,35,No
CUST-10653,53,Month-to-Month,40.45,50,No
CUST-10654,50,Two Year,113.27,30,No
CUST-10655,79,Two Year,46.45,72,No
CUST-10656,47,One Year,34.99,70,No
CUST-10657,54,Two Year,29.0,54,No
CUST-10658,40,Month-to-Month,76.34,71,No
CUST-10659,75,Month-to-Month,31.38,51,No
CUST-10660,27,One Year,33.88,28,No
CUST-10661,71,One Year,50.0,64,No
CUST-10662,22,Month-to-Month,48.17,21,Yes
CUST-10663,53,Month-to-Month,80.42,27,Yes
CUST-10664,51,Month-to-Month,101.67,27,Yes
CUST-10665,69,Month-to-Month,96.13,50,Yes
CUST-10666,48,Month-to-Month,46.25,29,Yes
CUST-10667,27,One Year,44.53,39,No
CUST-10668,75,Month-to-Month,116.58,57,No
CUST-10669,36,Month-to-Month,20.82,37,No
CUST-10670,75,One Year,107.97,64,No
CUST-10671,49,One Year,39.97,48,No
CUST-10672,18,Two Year,114.73,22,No
CUST-10673,73,One Year,54.23,30,No
CUST-10674,22,Month-to-Month,64.04,28,Yes
CUST-10675,62,Two Year,90.71,23,No
CUST-10676,21,Month-to-Month,78.77,4,Yes
CUST-10677,33,Month-to-Month,51.79,3,Yes
CUST-10678,41,One Year,75.38,61,No
CUST-10679,33,Two Year,93.07,4,Yes
CUST-10680,72,Month-to-Month,24.23,65,No
CUST-10681,19,Month-to-Month,21.12,12,Yes
CUST-10682,66,Month-to-Month,65.81,13,No
CUST-10683,45,Month-to-Month,33.18,34,No
CUST-10684,49,Month-to-Month,86.43,59,No
CUST-10685,44,One Year,41.41,31,No
CUST-10686,37,Month-to-Month,63.29,71,No
CUST-10687,41,Two Year,39.77,13,No
CUST-10688,29,One Year,74.85,54,No
CUST-10689,67,One Year,31.61,2,No
CUST-10690,52,Two Year,22.31,33,No
CUST-10691,77,Month-to-Month,25.11,50,No
CUST-10692,50,Month-to-Month,115.43,7,Yes
CUST-10693,50,One Year,34.23,18,No
CUST-10694,78,Two Year,90.85,51,No
CUST-10695,68,One Year,26.79,8,No
CUST-10696,60,Month-to-Month,30.82,55,No
CUST-10697,54,Two Year,70.89,43,No
CUST-10698,29,Month-to-Month,66.49,59,No
CUST-10699,20,Two Year,115.16,30,No
CUST-10700,18,Two Year,114.48,59,No
CUST-10701,50,Month-to-Month,97.96,9,Yes
CUST-10702,57,One Year,80.21,68,No
CUST-10703,27,Month-to-Month,65.5,39,No
CUST-10704,60,Month-to-Month,55.62,11,Yes
CUST-10705,61,Month-to-Month,114.71,2,Yes
CUST-10706,46,One Year,80.29,23,No
CUST-10707,30,Two Year,77.91,63,No
CUST-10708,29,One Year,43.19,22,No
CUST-10709,48,Month-to-Month,24.67,61,No
CUST-10710,63,Two Year,114.52,26,No
CUST-10711,19,Two Year,51.37,12,No
CUST-10712,78,Month-to-Month,64.26,32,No
CUST-10713,68,Two Year,31.46,9,No
CUST-10714,67,Month-to-Month,103.69,69,No
CUST-10715,52,Two Year,22.76,71,No
CUST-10716,40,Month-to-Month,103.4,33,Yes
CUST-10717,34,Month-to-Month,34.03,24,No
CUST-10718,43,Month-to-Month,108.66,69,Yes
CUST-10719,25,One Year,92.98,38,No
CUST-10720,46,Month-to-Month,36.47,11,No
CUST-10721,43,Month-to-Month,76.58,32,No
CUST-10722,27,One Year,51.27,64,No
CUST-10723,43,Two Year,37.82,72,No
CUST-10724,79,Month-to-Month,105.92,20,Yes
CUST-10725,51,Month-to-Month,60.35,34,Yes
CUST-10726,68,Month-to-Month,59.85,42,No
CUST-10727,58,Month-to-Month,36.99,8,Yes
CUST-10728,24,Two Year,58.31,66,No
CUST-10729,21,Two Year,107.16,21,No
CUST-10730,75,One Year,56.31,70,No
CUST-10731,70,Month-to-Month,115.16,5,Yes
CUST-10732,67,One Year,114.63,67,No
CUST-10733,62,One Year,34.49,43,No
CUST-10734,28,Two Year,37.73,16,No
CUST-10735,46,One Year,106.27,35,No
CUST-10736,73,One Year,59.28,43,No
CUST-10737,53,One Year,20.44,39,No
CUST-10738,42,Month-to-Month,47.39,10,Yes
CUST-10739,38,Two Year,79.76,20,No
CUST-10740,78,Month-to-Month,99.93,1,Yes
CUST-10741,74,One Year,33.34,6,No
CUST-10742,53,Month-to-Month,31.05,53,No
CUST-10743,27,One Year,112.21,46,No
CUST-10744,54,One Year,95.11,66,No
CUST-10745,26,Month-to-Month,78.98,38,Yes
CUST-10746,41,Month-to-Month,96.92,33,Yes
CUST-10747,52,One Year,62.89,67,No
CUST-10748,66,One Year,95.85,35,Yes
CUST-10749,52,Month-to-Month,57.18,45,No
CUST-10750,65,Month-to-Month,44.41,22,No
CUST-10751,53,One Year,92.9,68,No
CUST-10752,35,Month-to-Month,61.97,17,No
CUST-10753,66,Month-to-Month,118.14,5,Yes
CUST-10754,56,Month-to-Month,54.95,57,No
CUST-10755,49,Month-to-Month,112.17,40,Yes
CUST-10756,41,Month-to-Month,113.3,30,Yes
CUST-10757,40,Month-to-Month,44.19,42,Yes
CUST-10758,79,Month-to-Month,99.82,7,Yes
CUST-10759,49,Month-to-Month,63.31,71,No
CUST-10760,54,Month-to-Month,111.75,19,Yes
CUST-10761,29,Month-to-Month,65.01,41,Yes
CUST-10762,66,Month-to-Month,94.43,34,Yes
CUST-10763,72,Two Year,66.7,22,No
CUST-10764,30,Month-to-Month,42.78,52,No
CUST-10765,40,Month-to-Month,39.94,6,Yes
CUST-10766,42,Month-to-Month,62.54,25,No
CUST-10767,52,Month-to-Month,95.55,66,No
CUST-10768,58,One Year,80.51,10,Yes
CUST-10769,47,One Year,88.86,26,Yes
CUST-10770,34,Two Year,48.23,5,No
CUST-10771,66,One Year,68.14,68,No
CUST-10772,79,Two Year,24.44,71,No
CUST-10773,37,Month-to-Month,101.75,50,No
CUST-10774,65,Month-to-Month,118.99,17,No
CUST-10775,42,Month-to-Month,60.69,11,Yes
CUST-10776,39,Month-to-Month,21.1,53,No
CUST-10777,30,Month-to-Month,36.98,50,No
CUST-10778,76,One Year,85.25,8,Yes
CUST-10779,36,Month-to-Month,81.21,62,Yes
CUST-10780,66,Two Year,98.79,29,No
CUST-10781,53,Two Year,45.39,44,No
CUST-10782,29,Month-to-Month,96.36,45,Yes
CUST-10783,78,Month-to-Month,88.8,29,Yes
CUST-10784,58,Month-to-Month,52.28,59,No
CUST-10785,36,Month-to-Month,74.55,15,Yes
CUST-10786,29,Month-to-Month,34.73,70,No
CUST-10787,26,Month-to-Month,65.26,44,No
CUST-10788,24,Month-to-Month,108.12,36,No
CUST-10789,45,Month-to-Month,62.12,57,No
CUST-10790,31,Two Year,103.96,64,No
CUST-10791,48,One Year,79.03,38,No
CUST-10792,69,Two Year,39.19,17,No
CUST-10793,36,Month-to-Month,78.11,27,No
CUST-10794,75,Month-to-Month,70.6,17,No
CUST-10795,64,One Year,59.86,63,No
CUST-10796,33,Month-to-Month,31.96,11,Yes
CUST-10797,70,Month-to-Month,61.67,64,No
CUST-10798,22,One Year,27.28,39,No
CUST-10799,52,One Year,29.88,2,No
CUST-10800,29,Month-to-Month,61.59,66,No
CUST-10801,42,Month-to-Month,50.54,54,No
CUST-10802,69,Month-to-Month,112.55,29,Yes
CUST-10803,76,Month-to-Month,57.57,45,Yes
CUST-10804,38,Month-to-Month,95.79,31,Yes
CUST-10805,53,Month-to-Month,73.02,49,No
CUST-10806,70,Month-to-Month,90.41,9,Yes
CUST-10807,40,Two Year,46.01,27,No
CUST-10808,33,One Year,114.19,56,No
CUST-10809,74,One Year,73.01,45,No
CUST-10810,56,Month-to-Month,103.13,43,Yes
CUST-10811,62,Month-to-Month,56.5,22,No
CUST-10812,70,Month-to-Month,30.02,33,No
CUST-10813,59,Month-to-Month,87.37,27,Yes
CUST-10814,75,Month-to-Month,20.78,40,No
CUST-10815,56,One Year,67.53,26,No
CUST-10816,31,One Year,39.28,45,No
CUST-10817,48,Month-to-Month,82.74,45,Yes
CUST-10818,75,Month-to-Month,117.94,26,Yes
CUST-10819,22,Two Year,66.44,70,No
CUST-10820,52,Month-to-Month,101.75,67,No
CUST-10821,40,Month-to-Month,70.78,6,Yes
CUST-10822,46,Month-to-Month,69.58,28,Yes
CUST-10823,60,One Year,113.04,67,No
CUST-10824,28,Two Year,109.0,13,No
CUST-10825,35,Month-to-Month,98.58,63,No
CUST-10826,64,Two Year,49.63,13,No
CUST-10827,29,Two Year,74.5,1,Yes
CUST-10828,26,Month-to-Month,42.39,40,No
CUST-10829,27,Month-to-Month,64.39,37,No
CUST-10830,75,Month-to-Month,68.42,31,No
CUST-10831,61,Two Year,103.16,17,No
CUST-10832,34,Month-to-Month,109.6,9,Yes
CUST-10833,78,One Year,61.46,64,No
CUST-10834,55,Month-to-Month,21.77,57,No
CUST-10835,24,One Year,106.18,13,No
CUST-10836,63,Month-to-Month,37.43,37,No
CUST-10837,30,One Year,82.19,14,Yes
CUST-10838,57,Two Year,22.5,25,No
CUST-10839,59,Two Year,59.95,57,No
CUST-10840,26,Two Year,118.6,71,No
CUST-10841,67,Month-to-Month,30.07,42,No
CUST-10842,44,One Year,62.37,42,No
CUST-10843,75,Month-to-Month,50.71,47,No
CUST-10844,19,Month-to-Month,110.51,44,Yes
CUST-10845,22,Month-to-Month,106.93,41,Yes
CUST-10846,46,Month-to-Month,43.77,3,Yes
CUST-10847,54,Month-to-Month,28.12,1,No
CUST-10848,55,Two Year,82.71,11,Yes
CUST-10849,36,Month-to-Month,53.64,7,Yes
CUST-10850,25,One Year,87.21,12,No
CUST-10851,65,Month-to-Month,23.21,38,No
CUST-10852,62,Month-to-Month,33.34,54,No
CUST-10853,18,Month-to-Month,88.64,67,No
CUST-10854,39,Two Year,41.24,53,No
CUST-10855,69,Two Year,105.76,32,No
CUST-10856,34,Two Year,25.86,45,No
CUST-10857,24,Two Year,41.55,51,No
CUST-10858,42,Month-to-Month,119.86,37,Yes
CUST-10859,62,Month-to-Month,63.31,59,No
CUST-10860,21,One Year,90.3,54,No
CUST-10861,53,Month-to-Month,38.27,18,Yes
CUST-10862,23,Month-to-Month,80.99,1,Yes
CUST-10863,77,Month-to-Month,92.61,21,Yes
CUST-10864,48,One Year,51.45,28,No
CUST-10865,36,One Year,102.89,16,No
CUST-10866,78,Month-to-Month,80.34,48,No
CUST-10867,61,Month-to-Month,58.91,28,No
CUST-10868,71,One Year,75.76,22,No
CUST-10869,56,One Year,77.68,1,Yes
CUST-10870,44,Month-to-Month,36.55,42,No
CUST-10871,27,One Year,60.27,70,No
CUST-10872,43,Month-to-Month,54.34,3,Yes
CUST-10873,36,Month-to-Month,60.09,44,Yes
CUST-10874,56,One Year,96.11,27,Yes
CUST-10875,79,One Year,68.25,51,No
CUST-10876,20,Month-to-Month,114.03,24,Yes
CUST-10877,62,One Year,49.37,20,No
CUST-10878,30,One Year,61.57,32,No
CUST-10879,67,One Year,98.7,13,Yes
CUST-10880,45,One Year,74.6,43,No
CUST-10881,79,One Year,74.7,20,No
CUST-10882,75,Month-to-Month,25.33,2,No
CUST-10883,37,Month-to-Month,59.86,68,No
CUST-10884,45,Month-to-Month,47.07,60,No
CUST-10885,25,Month-to-Month,119.93,4,Yes
CUST-10886,78,One Year,50.84,17,No
CUST-10887,58,Month-to-Month,108.45,1,Yes
CUST-10888,56,Month-to-Month,87.62,33,Yes
CUST-10889,18,Month-to-Month,54.09,30,No
CUST-10890,20,Month-to-Month,74.35,5,Yes
CUST-10891,30,Month-to-Month,104.05,12,Yes
CUST-10892,45,One Year,108.34,32,No
CUST-10893,79,Month-to-Month,36.04,38,No
CUST-10894,74,One Year,53.96,17,No
CUST-10895,77,Two Year,53.52,58,No
CUST-10896,66,Month-to-Month,24.2,40,No
CUST-10897,42,Month-to-Month,79.82,24,No
CUST-10898,73,Month-to-Month,105.48,12,Yes
CUST-10899,50,One Year,58.16,19,No
CUST-10900,55,One Year,94.0,29,No
CUST-10901,70,Month-to-Month,82.77,52,Yes
CUST-10902,23,Month-to-Month,57.56,17,No
CUST-10903,75,Two Year,34.11,21,No
CUST-10904,61,Month-to-Month,90.93,60,No
CUST-10905,62,Month-to-Month,105.46,20,Yes
CUST-10906,49,Two Year,88.59,53,No
CUST-10907,62,One Year,21.79,63,No
CUST-10908,78,Two Year,41.62,57,No
CUST-10909,64,One Year,26.95,29,No
CUST-10910,38,Two Year,77.04,1,No
CUST-10911,33,Month-to-Month,95.65,59,No
CUST-10912,71,One Year,31.06,64,No
CUST-10913,38,Two Year,103.83,72,No
CUST-10914,28,One Year,75.55,71,No
CUST-10915,77,Month-to-Month,89.0,44,Yes
CUST-10916,54,Month-to-Month,117.14,48,Yes
CUST-10917,53,Month-to-Month,28.37,15,No
CUST-10918,52,Month-to-Month,110.12,35,Yes
CUST-10919,36,Month-to-Month,32.61,23,Yes
CUST-10920,37,One Year,59.3,53,No
CUST-10921,74,One Year,105.14,45,Yes
CUST-10922,35,Month-to-Month,110.63,13,Yes
CUST-10923,64,One Year,70.64,34,No
CUST-10924,58,Month-to-Month,79.41,38,Yes
CUST-10925,66,Month-to-Month,90.81,70,No
CUST-10926,31,Month-to-Month,103.28,68,No
CUST-10927,32,Month-to-Month,32.15,5,Yes
CUST-10928,48,Month-to-Month,101.01,40,Yes
CUST-10929,18,Month-to-Month,68.13,70,No
CUST-10930,70,Month-to-Month,65.06,21,No
CUST-10931,71,Two Year,62.39,28,No
CUST-10932,71,Month-to-Month,70.92,3,Yes
CUST-10933,20,One Year,114.51,23,No
CUST-10934,33,One Year,74.82,72,No
CUST-10935,40,One Year,115.32,19,Yes
CUST-10936,74,Two Year,38.03,50,No
CUST-10937,28,Month-to-Month,92.41,58,No
CUST-10938,29,Month-to-Month,101.22,20,Yes
CUST-10939,27,Two Year,87.91,72,No
CUST-10940,49,Month-to-Month,80.69,53,Yes
CUST-10941,33,One Year,76.48,9,No
CUST-10942,25,One Year,106.09,4,Yes
CUST-10943,55,One Year,102.16,41,No
CUST-10944,29,Two Year,32.23,25,No
CUST-10945,41,Two Year,104.86,34,No
CUST-10946,45,One Year,61.41,9,Yes
CUST-10947,70,Month-to-Month,45.37,13,No
CUST-10948,25,Two Year,106.98,9,Yes
CUST-10949,75,Month-to-Month,63.2,4,No
CUST-10950,45,Month-to-Month,100.84,34,Yes
CUST-10951,53,Two Year,46.34,7,No
CUST-10952,43,Month-to-Month,20.39,15,No
CUST-10953,25,Month-to-Month,69.55,38,No
CUST-10954,75,Month-to-Month,30.02,52,No
CUST-10955,77,Two Year,95.44,7,Yes
CUST-10956,67,Month-to-Month,47.61,45,No
CUST-10957,45,One Year,64.36,59,No
CUST-10958,45,Month-to-Month,28.7,21,Yes
CUST-10959,54,One Year,48.67,28,No
CUST-10960,58,One Year,98.15,3,Yes
CUST-10961,53,Month-to-Month,35.16,14,No
CUST-10962,44,Month-to-Month,84.72,2,Yes
CUST-10963,71,Month-to-Month,111.74,29,Yes
CUST-10964,34,Two Year,87.98,18,Yes
CUST-10965,26,One Year,101.1,37,No
CUST-10966,50,Two Year,30.9,45,No
CUST-10967,70,Month-to-Month,45.07,45,No
CUST-10968,37,One Year,109.45,24,No
CUST-10969,30,One Year,91.51,46,No
CUST-10970,45,One Year,83.96,12,No
CUST-10971,65,Two Year,86.38,53,No
CUST-10972,46,Month-to-Month,61.42,45,No
CUST-10973,30,Month-to-Month,24.46,32,No
CUST-10974,63,One Year,98.44,18,Yes
CUST-10975,52,One Year,87.87,13,No
CUST-10976,78,One Year,67.28,4,No
CUST-10977,23,Month-to-Month,109.98,23,Yes
CUST-10978,35,Month-to-Month,53.62,62,No
CUST-10979,68,Month-to-Month,49.43,54,No
CUST-10980,22,Month-to-Month,107.28,55,No
CUST-10981,64,One Year,99.7,69,No
CUST-10982,42,One Year,71.5,40,No
CUST-10983,19,Month-to-Month,33.07,14,No
CUST-10984,27,Month-to-Month,41.51,28,No
CUST-10985,73,Month-to-Month,85.62,72,No
CUST-10986,47,Month-to-Month,58.5,71,No
CUST-10987,67,One Year,103.65,67,No
CUST-10988,76,Two Year,115.0,29,No
CUST-10989,62,Month-to-Month,100.56,61,No
CUST-10990,22,One Year,57.75,68,No
CUST-10991,72,Two Year,98.87,9,No
CUST-10992,73,Two Year,55.14,17,No
CUST-10993,50,Month-to-Month,36.71,49,No
CUST-10994,71,Two Year,23.34,63,No
CUST-10995,18,Month-to-Month,58.57,46,No
CUST-10996,35,Month-to-Month,110.36,13,Yes
CUST-10997,49,Month-to-Month,43.9,45,No
CUST-10998,64,Month-to-Month,40.65,53,No
CUST-10999,66,Month-to-Month,116.98,17,Yes
CUST-11000,28,Month-to-Month,22.5,47,No
CUST-11001,38,Month-to-Month,98.58,62,No
CUST-11002,43,Two Year,52.14,50,No
CUST-11003,42,Two Year,23.75,43,No
CUST-11004,39,Month-to-Month,111.78,68,Yes
CUST-11005,76,Two Year,33.96,72,No
CUST-11006,44,Two Year,75.18,28,No
CUST-11007,66,One Year,47.41,45,No
CUST-11008,30,Month-to-Month,26.52,41,No
CUST-11009,50,One Year,24.99,36,No
CUST-11010,51,Two Year,31.56,33,No
CUST-11011,58,One Year,27.14,25,No
CUST-11012,52,Month-to-Month,96.06,19,Yes
CUST-11013,18,Month-to-Month,68.56,47,No
CUST-11014,38,One Year,54.29,33,No
CUST-11015,65,Month-to-Month,61.84,67,No
CUST-11016,72,Month-to-Month,112.89,14,No
CUST-11017,23,Month-to-Month,111.08,33,Yes
CUST-11018,45,Two Year,91.57,42,No
CUST-11019,34,Two Year,108.47,65,No
CUST-11020,22,Month-to-Month,51.96,47,No
CUST-11021,48,Two Year,58.11,35,No
CUST-11022,22,Month-to-Month,81.37,32,Yes
CUST-11023,55,One Year,82.36,55,No
CUST-11024,20,One Year,68.17,54,No
CUST-11025,70,Two Year,60.07,51,No
CUST-11026,40,Two Year,118.62,59,No
CUST-11027,54,Month-to-Month,102.11,72,No
CUST-11028,70,Two Year,63.5,14,No
CUST-11029,54,Month-to-Month,92.73,18,Yes
CUST-11030,27,One Year,46.96,55,No
CUST-11031,27,One Year,30.02,56,No
CUST-11032,36,One Year,55.24,49,No
CUST-11033,34,Month-to-Month,60.3,60,No
CUST-11034,38,Two Year,21.65,53,No
CUST-11035,31,Month-to-Month,101.48,71,No
CUST-11036,26,Month-to-Month,55.92,6,Yes
CUST-11037,63,One Year,78.04,70,No
CUST-11038,18,Month-to-Month,27.4,8,Yes
CUST-11039,68,Two Year,37.5,15,No
CUST-11040,62,Month-to-Month,108.97,26,Yes
CUST-11041,30,Month-to-Month,80.87,39,Yes
CUST-11042,21,Two Year,115.03,3,Yes
CUST-11043,79,Month-to-Month,119.88,57,No
CUST-11044,18,Month-to-Month,57.19,10,Yes
CUST-11045,66,One Year,49.88,3,No
CUST-11046,57,Month-to-Month,105.84,46,Yes
CUST-11047,49,One Year,119.86,22,No
CUST-11048,51,Month-to-Month,82.96,67,Yes
CUST-11049,45,Two Year,99.51,65,No
CUST-11050,48,Two Year,98.17,19,No
CUST-11051,25,One Year,55.53,62,No
CUST-11052,56,Month-to-Month,77.43,57,No
CUST-11053,43,Two Year,103.31,13,No
CUST-11054,75,One Year,88.81,16,No
CUST-11055,51,One Year,22.12,16,No
CUST-11056,71,Month-to-Month,53.67,52,No
CUST-11057,71,Two Year,34.45,41,No
CUST-11058,20,One Year,43.3,48,No
CUST-11059,76,Month-to-Month,110.55,39,Yes
CUST-11060,67,Month-to-Month,23.69,13,No
CUST-11061,29,Two Year,41.98,4,No
CUST-11062,18,Month-to-Month,50.96,43,No
CUST-11063,71,Two Year,81.69,46,No
CUST-11064,61,One Year,73.41,47,No
CUST-11065,22,One Year,41.83,53,No
CUST-11066,47,Month-to-Month,36.42,25,No
CUST-11067,47,Month-to-Month,43.68,41,Yes
CUST-11068,76,Two Year,70.25,3,No
CUST-11069,74,Month-to-Month,47.12,13,No
CUST-11070,34,One Year,114.76,18,No
CUST-11071,65,Month-to-Month,66.39,37,No
CUST-11072,64,Month-to-Month,25.88,43,No
CUST-11073,40,Month-to-Month,92.93,34,Yes
CUST-11074,32,Month-to-Month,52.88,55,No
CUST-11075,54,Two Year,85.35,52,No
CUST-11076,38,Month-to-Month,47.96,36,No
CUST-11077,31,Month-to-Month,77.07,54,No
CUST-11078,19,Month-to-Month,97.22,59,No
CUST-11079,28,Month-to-Month,112.8,52,Yes
CUST-11080,68,Month-to-Month,46.11,19,No
CUST-11081,56,Two Year,53.49,12,No
CUST-11082,55,Month-to-Month,66.43,11,Yes
CUST-11083,77,Month-to-Month,112.72,48,Yes
CUST-11084,51,Month-to-Month,110.14,16,Yes
CUST-11085,55,Two Year,28.99,71,No
CUST-11086,67,Month-to-Month,33.19,47,No
CUST-11087,51,Month-to-Month,69.55,67,No
CUST-11088,35,One Year,30.66,31,No
CUST-11089,47,One Year,54.56,8,Yes
CUST-11090,32,Month-to-Month,34.84,61,No
CUST-11091,44,Month-to-Month,83.6,44,Yes
CUST-11092,68,One Year,114.95,50,No
CUST-11093,51,Month-to-Month,119.67,35,Yes
CUST-11094,69,Two Year,57.52,61,No
CUST-11095,74,One Year,79.9,55,No
CUST-11096,55,Month-to-Month,105.63,66,No
CUST-11097,50,Month-to-Month,31.75,14,No
CUST-11098,41,Month-to-Month,88.96,4,Yes
CUST-11099,32,One Year,60.88,17,No
CUST-11100,77,Month-to-Month,40.61,69,No
CUST-11101,47,Month-to-Month,60.28,24,No
CUST-11102,72,One Year,27.6,49,No
CUST-11103,59,Two Year,89.54,55,No
CUST-11104,68,Month-to-Month,45.27,71,No
CUST-11105,34,Two Year,51.14,23,No
CUST-11106,22,Month-to-Month,32.11,12,No
CUST-11107,46,Month-to-Month,106.47,11,Yes
CUST-11108,21,Month-to-Month,69.34,29,No
CUST-11109,27,Month-to-Month,77.21,62,No
CUST-11110,73,Month-to-Month,76.94,53,No
CUST-11111,34,Month-to-Month,61.05,48,No
CUST-11112,27,Two Year,39.25,66,No
CUST-11113,34,Two Year,94.51,48,No
CUST-11114,77,One Year,32.71,59,No
CUST-11115,37,Month-to-Month,30.39,71,No
CUST-11116,41,Month-to-Month,91.01,57,No
CUST-11117,22,Month-to-Month,40.88,3,Yes
CUST-11118,51,One Year,50.68,32,No
CUST-11119,23,Two Year,67.52,8,Yes
CUST-11120,70,Month-to-Month,64.94,30,Yes
CUST-11121,19,Month-to-Month,90.86,15,Yes
CUST-11122,30,Month-to-Month,82.34,55,No
CUST-11123,79,Month-to-Month,84.44,38,No
CUST-11124,60,Month-to-Month,91.41,15,Yes
CUST-11125,60,One Year,49.26,30,No
CUST-11126,65,One Year,52.23,46,No
CUST-11127,28,Month-to-Month,63.8,64,No
CUST-11128,68,Month-to-Month,50.75,26,No
CUST-11129,64,Two Year,118.49,67,No
CUST-11130,74,Month-to-Month,101.41,36,No
CUST-11131,40,Month-to-Month,36.47,31,No
CUST-11132,72,Month-to-Month,20.56,40,No
CUST-11133,33,Month-to-Month,24.28,46,No
CUST-11134,48,Month-to-Month,44.41,42,Yes
CUST-11135,28,Two Year,31.43,18,No
CUST-11136,71,Month-to-Month,73.33,36,No
CUST-11137,33,Month-to-Month,105.8,50,No
CUST-11138,25,One Year,93.68,61,No
CUST-11139,21,Month-to-Month,41.56,40,Yes
CUST-11140,57,Two Year,59.93,3,No
CUST-11141,21,Two Year,70.79,7,No
CUST-11142,73,Month-to-Month,101.02,31,Yes
CUST-11143,42,One Year,103.91,65,No
CUST-11144,20,Month-to-Month,110.97,64,No
CUST-11145,49,Two Year,70.92,3,No
CUST-11146,20,Month-to-Month,89.43,35,Yes
CUST-11147,44,Two Year,31.18,15,No
CUST-11148,46,One Year,76.53,21,No
CUST-11149,49,Month-to-Month,44.87,62,No
CUST-11150,67,Month-to-Month,63.17,28,No
CUST-11151,78,Two Year,83.41,4,Yes
CUST-11152,75,Two Year,45.7,13,No
CUST-11153,68,Month-to-Month,25.22,51,No
CUST-11154,36,One Year,21.02,48,No
CUST-11155,38,Month-to-Month,22.22,39,No
CUST-11156,22,Month-to-Month,20.83,67,No
CUST-11157,35,Month-to-Month,31.04,58,No
CUST-11158,45,Month-to-Month,43.95,2,No
CUST-11159,59,Two Year,42.12,25,No
CUST-11160,78,Month-to-Month,118.68,11,Yes
CUST-11161,39,Two Year,50.6,1,No
